,DATE,beef,coffee,soy,corn,sugar,EXBZUS
268,2020-05-01,1211.933914285715,845.4373645714259,1744.4436743076526,812.0129412037501,60.008855399999995,5.6394
269,2020-06-01,1119.279381818183,734.262368,1653.2475309303552,768.1030862450007,61.36933854545445,5.1884
270,2020-07-01,1051.0314782608698,774.0489156521718,1734.6410849680722,804.6708121866064,62.76423818181827,5.2735
271,2020-08-01,1096.0436428571406,891.7561071428595,1816.314025057375,816.955619569983,70.07492142857134,5.4685
272,2020-09-01,1067.727272727274,899.448545454543,1980.8528669999998,899.6536809183655,67.18371428571444,5.4
273,2020-10-01,1069.0626954545482,855.365219318181,2180.2259448098916,1050.61695960375,80.37275222727288,5.6253
274,2020-11-01,1039.438728571427,821.1864309523837,2285.985700533045,1038.563329819549,81.3606947,5.4482
275,2020-12-01,972.9075065217396,812.6187859565209,2282.472521470577,1024.744072799746,75.46105650000015,5.1447
276,2021-01-01,1057.869271428571,863.1666301428583,2706.7944266334334,1243.8957210273475,85.42764173684218,5.3673
277,2021-02-01,1107.67605,900.9134627999999,2748.916461063981,1329.2332190731559,92.02724905263172,5.4132
278,2021-03-01,1156.7880282608687,941.3483550869544,2929.5725326884794,1384.8841867856827,89.06643056521715,5.6351
279,2021-04-01,1251.9225272727283,939.1367964545434,2992.667916830929,1495.8509684407154,90.42080542857116,5.5686
280,2021-05-01,1268.1963238095238,985.4934925714279,3049.3910053760997,1608.273409462313,90.92305733333316,5.2852
281,2021-06-01,1241.9252159090922,965.7965668181794,2702.0933154474706,1470.955560141963,86.56105613636359,5.0285
282,2021-07-01,1267.988431818181,1055.4496419090906,2702.20476284745,1437.0863892903576,91.42765766666665,5.1611
283,2021-08-01,1297.1446318181838,1135.9999987272704,2645.5550397800043,1349.0248386430367,101.73889218181837,5.2487
284,2021-09-01,1315.79075,1190.6088631818172,2478.17447662425,1244.8705712535736,101.69616428571422,5.279
285,2021-10-01,1392.5249142857126,1335.9319839999982,2504.9244072605998,1327.780941632244,108.72091428571419,5.5416
286,2021-11-01,1438.7647636363608,1441.6797425454556,2530.5360941829,1384.8402888304308,109.92309314285727,5.5668
287,2021-12-01,1475.5601021739146,1517.3743996956543,2679.34823403135,1496.1346876623613,108.38901054545438,5.6549
288,2022-01-01,1451.7566666666696,1499.0803000000024,2844.900446661,1530.2570555250015,102.08932999999999,5.53
289,2022-02-01,1402.9182,1454.6864664000002,3034.269760284002,1521.4240092857156,94.62729599999979,5.1984
290,2022-03-01,1370.0245565217392,1288.8551452173936,3071.4256543057027,1671.7254566612437,95.08818573913032,4.9764
291,2022-04-01,1289.9953928571438,1261.886059285714,2939.062604121675,1657.0467890300904,93.66306171428562,4.7547
292,2022-05-01,1335.5455909090902,1292.2204197727249,3061.8556045480072,1711.2674899811527,95.66223045454551,4.9615
293,2022-06-01,1326.7420568181813,1381.8767072727255,3135.6220437215625,1694.599377360474,94.86693268181811,5.0477
294,2022-07-01,1383.0783857142849,1373.7581680000017,3065.25010333245,1678.53973767268,98.452788,5.3682
295,2022-08-01,1295.6042956521762,1380.112471652176,2965.1069611771704,1510.9218346321277,92.84903373913055,5.1404
296,2022-09-01,1293.1432636363618,1402.6224812727285,2818.7075631622097,1638.8668762100656,95.35963290909098,5.2436
