,state,year,month,fires,day,date
4544,rio_grande_do_norte,2017,7,3,1,2017-07-01
4719,tocantins,2017,7,1823,1,2017-07-01
4519,rio_de_janeiro,2017,7,59,1,2017-07-01
4344,mato_grosso_do_sul,2017,7,817,1,2017-07-01
4494,piaui,2017,7,510,1,2017-07-01
4419,paraiba,2017,7,1,1,2017-07-01
4444,parana,2017,7,708,1,2017-07-01
4394,para,2017,7,3696,1,2017-07-01
4594,rondonia,2017,7,1007,1,2017-07-01
4569,rio_grande_do_sul,2017,7,707,1,2017-07-01
4069,acre,2017,7,362,1,2017-07-01
5219,rio_grande_do_norte,2017,8,14,1,2017-08-01
4844,bahia,2017,8,809,1,2017-08-01
5269,rondonia,2017,8,3249,1,2017-08-01
5244,rio_grande_do_sul,2017,8,633,1,2017-08-01
4869,ceara,2017,8,98,1,2017-08-01
5169,piaui,2017,8,1257,1,2017-08-01
5144,pernambuco,2017,8,18,1,2017-08-01
5394,tocantins,2017,8,2540,1,2017-08-01
4769,alagoas,2017,8,1,1,2017-08-01
5094,paraiba,2017,8,2,1,2017-08-01
4944,goias,2017,8,1109,1,2017-08-01
5069,para,2017,8,8781,1,2017-08-01
5369,sergipe,2017,8,0,1,2017-08-01
4794,amapa,2017,8,28,1,2017-08-01
5119,parana,2017,8,789,1,2017-08-01
5294,roraima,2017,8,33,1,2017-08-01
4919,espirito_santo,2017,8,26,1,2017-08-01
5344,sao_paulo,2017,8,734,1,2017-08-01
5019,mato_grosso_do_sul,2017,8,1159,1,2017-08-01
4994,mato_grosso,2017,8,4578,1,2017-08-01
4819,amazonas,2017,8,4793,1,2017-08-01
4969,maranhao,2017,8,3001,1,2017-08-01
5194,rio_de_janeiro,2017,8,124,1,2017-08-01
5319,santa_catarina,2017,8,558,1,2017-08-01
4744,acre,2017,8,1318,1,2017-08-01
4894,distrito_federal,2017,8,118,1,2017-08-01
5044,minas_gerais,2017,8,1610,1,2017-08-01
5719,minas_gerais,2017,9,3084,1,2017-09-01
5669,mato_grosso,2017,9,14840,1,2017-09-01
5994,santa_catarina,2017,9,491,1,2017-09-01
5944,rondonia,2017,9,4568,1,2017-09-01
5894,rio_grande_do_norte,2017,9,28,1,2017-09-01
5869,rio_de_janeiro,2017,9,439,1,2017-09-01
5594,espirito_santo,2017,9,31,1,2017-09-01
5969,roraima,2017,9,40,1,2017-09-01
5644,maranhao,2017,9,9243,1,2017-09-01
5619,goias,2017,9,2155,1,2017-09-01
5694,mato_grosso_do_sul,2017,9,2084,1,2017-09-01
5919,rio_grande_do_sul,2017,9,278,1,2017-09-01
6019,sao_paulo,2017,9,1930,1,2017-09-01
5744,para,2017,9,15735,1,2017-09-01
5494,amazonas,2017,9,3185,1,2017-09-01
5519,bahia,2017,9,1146,1,2017-09-01
6069,tocantins,2017,9,6625,1,2017-09-01
5819,pernambuco,2017,9,54,1,2017-09-01
5444,alagoas,2017,9,4,1,2017-09-01
5569,distrito_federal,2017,9,77,1,2017-09-01
5794,parana,2017,9,1120,1,2017-09-01
5419,acre,2017,9,3100,1,2017-09-01
5469,amapa,2017,9,88,1,2017-09-01
5844,piaui,2017,9,2192,1,2017-09-01
5769,paraiba,2017,9,22,1,2017-09-01
6044,sergipe,2017,9,0,1,2017-09-01
5544,ceara,2017,9,336,1,2017-09-01
6519,piaui,2017,10,2342,1,2017-10-01
6469,parana,2017,10,108,1,2017-10-01
6669,santa_catarina,2017,10,40,1,2017-10-01
6419,para,2017,10,6146,1,2017-10-01
6319,maranhao,2017,10,4538,1,2017-10-01
6569,rio_grande_do_norte,2017,10,84,1,2017-10-01
6619,rondonia,2017,10,1726,1,2017-10-01
6344,mato_grosso,2017,10,3738,1,2017-10-01
6194,bahia,2017,10,3144,1,2017-10-01
6094,acre,2017,10,1350,1,2017-10-01
6169,amazonas,2017,10,1190,1,2017-10-01
6694,sao_paulo,2017,10,134,1,2017-10-01
6444,paraiba,2017,10,102,1,2017-10-01
6744,tocantins,2017,10,2255,1,2017-10-01
6544,rio_de_janeiro,2017,10,182,1,2017-10-01
6119,alagoas,2017,10,12,1,2017-10-01
6719,sergipe,2017,10,0,1,2017-10-01
6244,distrito_federal,2017,10,51,1,2017-10-01
6644,roraima,2017,10,150,1,2017-10-01
6394,minas_gerais,2017,10,2336,1,2017-10-01
6269,espirito_santo,2017,10,46,1,2017-10-01
6494,pernambuco,2017,10,216,1,2017-10-01
6144,amapa,2017,10,440,1,2017-10-01
6594,rio_grande_do_sul,2017,10,85,1,2017-10-01
6294,goias,2017,10,1858,1,2017-10-01
6219,ceara,2017,10,793,1,2017-10-01
6369,mato_grosso_do_sul,2017,10,541,1,2017-10-01
7369,sao_paulo,2017,11,35,1,2017-11-01
7419,tocantins,2017,11,496,1,2017-11-01
6994,maranhao,2017,11,2706,1,2017-11-01
6869,bahia,2017,11,222,1,2017-11-01
6844,amazonas,2017,11,486,1,2017-11-01
7194,piaui,2017,11,552,1,2017-11-01
6944,espirito_santo,2017,11,12,1,2017-11-01
6969,goias,2017,11,125,1,2017-11-01
7044,mato_grosso_do_sul,2017,11,136,1,2017-11-01
7094,para,2017,11,9639,1,2017-11-01
7269,rio_grande_do_sul,2017,11,139,1,2017-11-01
7394,sergipe,2017,11,1,1,2017-11-01
7294,rondonia,2017,11,423,1,2017-11-01
7169,pernambuco,2017,11,91,1,2017-11-01
6894,ceara,2017,11,953,1,2017-11-01
6794,alagoas,2017,11,11,1,2017-11-01
7069,minas_gerais,2017,11,145,1,2017-11-01
7344,santa_catarina,2017,11,164,1,2017-11-01
6769,acre,2017,11,102,1,2017-11-01
7144,parana,2017,11,319,1,2017-11-01
7319,roraima,2017,11,421,1,2017-11-01
7019,mato_grosso,2017,11,928,1,2017-11-01
7219,rio_de_janeiro,2017,11,39,1,2017-11-01
6919,distrito_federal,2017,11,0,1,2017-11-01
7244,rio_grande_do_norte,2017,11,103,1,2017-11-01
7119,paraiba,2017,11,114,1,2017-11-01
6819,amapa,2017,11,972,1,2017-11-01
8069,sergipe,2017,12,8,1,2017-12-01
7819,parana,2017,12,98,1,2017-12-01
7794,paraiba,2017,12,85,1,2017-12-01
7494,amapa,2017,12,406,1,2017-12-01
7594,distrito_federal,2017,12,0,1,2017-12-01
7619,espirito_santo,2017,12,0,1,2017-12-01
7919,rio_grande_do_norte,2017,12,66,1,2017-12-01
7944,rio_grande_do_sul,2017,12,82,1,2017-12-01
7969,rondonia,2017,12,58,1,2017-12-01
7844,pernambuco,2017,12,73,1,2017-12-01
7719,mato_grosso_do_sul,2017,12,80,1,2017-12-01
7744,minas_gerais,2017,12,61,1,2017-12-01
7644,goias,2017,12,43,1,2017-12-01
7869,piaui,2017,12,465,1,2017-12-01
8094,tocantins,2017,12,81,1,2017-12-01
7569,ceara,2017,12,1171,1,2017-12-01
7894,rio_de_janeiro,2017,12,4,1,2017-12-01
7994,roraima,2017,12,329,1,2017-12-01
7769,para,2017,12,4879,1,2017-12-01
8019,santa_catarina,2017,12,69,1,2017-12-01
8044,sao_paulo,2017,12,34,1,2017-12-01
7544,bahia,2017,12,66,1,2017-12-01
7444,acre,2017,12,10,1,2017-12-01
7519,amazonas,2017,12,247,1,2017-12-01
7469,alagoas,2017,12,20,1,2017-12-01
7694,mato_grosso,2017,12,249,1,2017-12-01
7669,maranhao,2017,12,2970,1,2017-12-01
145,ceara,2018,1,166,1,2018-01-01
420,pernambuco,2018,1,35,1,2018-01-01
620,sao_paulo,2018,1,41,1,2018-01-01
345,para,2018,1,536,1,2018-01-01
570,roraima,2018,1,480,1,2018-01-01
670,tocantins,2018,1,97,1,2018-01-01
70,amapa,2018,1,14,1,2018-01-01
45,alagoas,2018,1,17,1,2018-01-01
220,goias,2018,1,54,1,2018-01-01
520,rio_grande_do_sul,2018,1,45,1,2018-01-01
170,distrito_federal,2018,1,0,1,2018-01-01
295,mato_grosso_do_sul,2018,1,47,1,2018-01-01
645,sergipe,2018,1,14,1,2018-01-01
470,rio_de_janeiro,2018,1,4,1,2018-01-01
320,minas_gerais,2018,1,62,1,2018-01-01
445,piaui,2018,1,84,1,2018-01-01
20,acre,2018,1,0,1,2018-01-01
195,espirito_santo,2018,1,6,1,2018-01-01
270,mato_grosso,2018,1,317,1,2018-01-01
95,amazonas,2018,1,46,1,2018-01-01
495,rio_grande_do_norte,2018,1,23,1,2018-01-01
545,rondonia,2018,1,15,1,2018-01-01
595,santa_catarina,2018,1,9,1,2018-01-01
245,maranhao,2018,1,281,1,2018-01-01
370,paraiba,2018,1,42,1,2018-01-01
395,parana,2018,1,16,1,2018-01-01
120,bahia,2018,1,102,1,2018-01-01
795,bahia,2018,2,45,1,2018-02-01
1320,sergipe,2018,2,18,1,2018-02-01
1270,santa_catarina,2018,2,48,1,2018-02-01
870,espirito_santo,2018,2,1,1,2018-02-01
1145,rio_de_janeiro,2018,2,0,1,2018-02-01
920,maranhao,2018,2,15,1,2018-02-01
1070,parana,2018,2,75,1,2018-02-01
1295,sao_paulo,2018,2,26,1,2018-02-01
695,acre,2018,2,2,1,2018-02-01
970,mato_grosso_do_sul,2018,2,50,1,2018-02-01
770,amazonas,2018,2,93,1,2018-02-01
895,goias,2018,2,41,1,2018-02-01
995,minas_gerais,2018,2,60,1,2018-02-01
1220,rondonia,2018,2,7,1,2018-02-01
1045,paraiba,2018,2,3,1,2018-02-01
1195,rio_grande_do_sul,2018,2,72,1,2018-02-01
745,amapa,2018,2,1,1,2018-02-01
845,distrito_federal,2018,2,0,1,2018-02-01
1020,para,2018,2,36,1,2018-02-01
1170,rio_grande_do_norte,2018,2,6,1,2018-02-01
820,ceara,2018,2,6,1,2018-02-01
1095,pernambuco,2018,2,7,1,2018-02-01
1120,piaui,2018,2,8,1,2018-02-01
945,mato_grosso,2018,2,266,1,2018-02-01
1345,tocantins,2018,2,16,1,2018-02-01
720,alagoas,2018,2,16,1,2018-02-01
1245,roraima,2018,2,558,1,2018-02-01
1970,sao_paulo,2018,3,124,1,2018-03-01
1845,rio_grande_do_norte,2018,3,12,1,2018-03-01
1820,rio_de_janeiro,2018,3,5,1,2018-03-01
1720,paraiba,2018,3,3,1,2018-03-01
1745,parana,2018,3,21,1,2018-03-01
1995,sergipe,2018,3,22,1,2018-03-01
1370,acre,2018,3,1,1,2018-03-01
1795,piaui,2018,3,43,1,2018-03-01
1695,para,2018,3,51,1,2018-03-01
1870,rio_grande_do_sul,2018,3,74,1,2018-03-01
1545,espirito_santo,2018,3,9,1,2018-03-01
1520,distrito_federal,2018,3,0,1,2018-03-01
1670,minas_gerais,2018,3,107,1,2018-03-01
2020,tocantins,2018,3,64,1,2018-03-01
1945,santa_catarina,2018,3,22,1,2018-03-01
1920,roraima,2018,3,727,1,2018-03-01
1645,mato_grosso_do_sul,2018,3,163,1,2018-03-01
1395,alagoas,2018,3,13,1,2018-03-01
1595,maranhao,2018,3,93,1,2018-03-01
1445,amazonas,2018,3,54,1,2018-03-01
1895,rondonia,2018,3,28,1,2018-03-01
1570,goias,2018,3,113,1,2018-03-01
1770,pernambuco,2018,3,8,1,2018-03-01
1470,bahia,2018,3,126,1,2018-03-01
1420,amapa,2018,3,0,1,2018-03-01
1620,mato_grosso,2018,3,766,1,2018-03-01
1495,ceara,2018,3,8,1,2018-03-01
2070,alagoas,2018,4,2,1,2018-04-01
2145,bahia,2018,4,71,1,2018-04-01
2195,distrito_federal,2018,4,0,1,2018-04-01
2245,goias,2018,4,74,1,2018-04-01
2120,amazonas,2018,4,14,1,2018-04-01
2545,rio_grande_do_sul,2018,4,86,1,2018-04-01
2570,rondonia,2018,4,7,1,2018-04-01
2495,rio_de_janeiro,2018,4,2,1,2018-04-01
2395,paraiba,2018,4,4,1,2018-04-01
2295,mato_grosso,2018,4,426,1,2018-04-01
2320,mato_grosso_do_sul,2018,4,94,1,2018-04-01
2095,amapa,2018,4,1,1,2018-04-01
2345,minas_gerais,2018,4,56,1,2018-04-01
2420,parana,2018,4,158,1,2018-04-01
2595,roraima,2018,4,191,1,2018-04-01
2170,ceara,2018,4,1,1,2018-04-01
2670,sergipe,2018,4,13,1,2018-04-01
2470,piaui,2018,4,11,1,2018-04-01
2620,santa_catarina,2018,4,150,1,2018-04-01
2520,rio_grande_do_norte,2018,4,3,1,2018-04-01
2270,maranhao,2018,4,50,1,2018-04-01
2445,pernambuco,2018,4,5,1,2018-04-01
2695,tocantins,2018,4,127,1,2018-04-01
2370,para,2018,4,13,1,2018-04-01
2045,acre,2018,4,5,1,2018-04-01
2220,espirito_santo,2018,4,7,1,2018-04-01
2645,sao_paulo,2018,4,85,1,2018-04-01
2895,espirito_santo,2018,5,4,1,2018-05-01
3320,sao_paulo,2018,5,317,1,2018-05-01
3045,para,2018,5,78,1,2018-05-01
2970,mato_grosso,2018,5,985,1,2018-05-01
2795,amazonas,2018,5,19,1,2018-05-01
2745,alagoas,2018,5,0,1,2018-05-01
3295,santa_catarina,2018,5,77,1,2018-05-01
3195,rio_grande_do_norte,2018,5,1,1,2018-05-01
2995,mato_grosso_do_sul,2018,5,100,1,2018-05-01
3145,piaui,2018,5,118,1,2018-05-01
3095,parana,2018,5,241,1,2018-05-01
3120,pernambuco,2018,5,2,1,2018-05-01
2870,distrito_federal,2018,5,2,1,2018-05-01
3220,rio_grande_do_sul,2018,5,108,1,2018-05-01
3370,tocantins,2018,5,599,1,2018-05-01
3270,roraima,2018,5,10,1,2018-05-01
2845,ceara,2018,5,2,1,2018-05-01
3345,sergipe,2018,5,1,1,2018-05-01
3245,rondonia,2018,5,41,1,2018-05-01
2920,goias,2018,5,181,1,2018-05-01
2720,acre,2018,5,14,1,2018-05-01
3020,minas_gerais,2018,5,153,1,2018-05-01
3070,paraiba,2018,5,1,1,2018-05-01
2945,maranhao,2018,5,203,1,2018-05-01
2820,bahia,2018,5,101,1,2018-05-01
2770,amapa,2018,5,1,1,2018-05-01
3170,rio_de_janeiro,2018,5,7,1,2018-05-01
3695,minas_gerais,2018,6,201,1,2018-06-01
3470,amazonas,2018,6,123,1,2018-06-01
4045,tocantins,2018,6,914,1,2018-06-01
3795,pernambuco,2018,6,13,1,2018-06-01
3895,rio_grande_do_sul,2018,6,62,1,2018-06-01
3720,para,2018,6,454,1,2018-06-01
3995,sao_paulo,2018,6,292,1,2018-06-01
3820,piaui,2018,6,382,1,2018-06-01
3545,distrito_federal,2018,6,1,1,2018-06-01
3870,rio_grande_do_norte,2018,6,6,1,2018-06-01
3945,roraima,2018,6,5,1,2018-06-01
3420,alagoas,2018,6,6,1,2018-06-01
3395,acre,2018,6,41,1,2018-06-01
3770,parana,2018,6,158,1,2018-06-01
4020,sergipe,2018,6,2,1,2018-06-01
3745,paraiba,2018,6,1,1,2018-06-01
3570,espirito_santo,2018,6,12,1,2018-06-01
3495,bahia,2018,6,190,1,2018-06-01
3645,mato_grosso,2018,6,1623,1,2018-06-01
3620,maranhao,2018,6,738,1,2018-06-01
3970,santa_catarina,2018,6,52,1,2018-06-01
3670,mato_grosso_do_sul,2018,6,131,1,2018-06-01
3920,rondonia,2018,6,148,1,2018-06-01
3445,amapa,2018,6,3,1,2018-06-01
3845,rio_de_janeiro,2018,6,32,1,2018-06-01
3595,goias,2018,6,183,1,2018-06-01
3520,ceara,2018,6,17,1,2018-06-01
4620,roraima,2018,7,4,1,2018-07-01
4270,goias,2018,7,405,1,2018-07-01
4670,sao_paulo,2018,7,1070,1,2018-07-01
4245,espirito_santo,2018,7,41,1,2018-07-01
4595,rondonia,2018,7,769,1,2018-07-01
4645,santa_catarina,2018,7,161,1,2018-07-01
4295,maranhao,2018,7,1457,1,2018-07-01
4720,tocantins,2018,7,1321,1,2018-07-01
4570,rio_grande_do_sul,2018,7,78,1,2018-07-01
4520,rio_de_janeiro,2018,7,74,1,2018-07-01
4420,paraiba,2018,7,3,1,2018-07-01
4345,mato_grosso_do_sul,2018,7,333,1,2018-07-01
4145,amazonas,2018,7,1346,1,2018-07-01
4370,minas_gerais,2018,7,557,1,2018-07-01
4695,sergipe,2018,7,2,1,2018-07-01
4070,acre,2018,7,381,1,2018-07-01
4220,distrito_federal,2018,7,29,1,2018-07-01
4320,mato_grosso,2018,7,1816,1,2018-07-01
4545,rio_grande_do_norte,2018,7,8,1,2018-07-01
4470,pernambuco,2018,7,6,1,2018-07-01
4495,piaui,2018,7,1067,1,2018-07-01
4095,alagoas,2018,7,0,1,2018-07-01
4195,ceara,2018,7,29,1,2018-07-01
4445,parana,2018,7,481,1,2018-07-01
4120,amapa,2018,7,4,1,2018-07-01
4395,para,2018,7,929,1,2018-07-01
4170,bahia,2018,7,281,1,2018-07-01
5245,rio_grande_do_sul,2018,8,707,1,2018-08-01
4895,distrito_federal,2018,8,15,1,2018-08-01
5095,paraiba,2018,8,45,1,2018-08-01
4945,goias,2018,8,518,1,2018-08-01
5395,tocantins,2018,8,1361,1,2018-08-01
4820,amazonas,2018,8,2589,1,2018-08-01
5020,mato_grosso_do_sul,2018,8,442,1,2018-08-01
5120,parana,2018,8,672,1,2018-08-01
4920,espirito_santo,2018,8,9,1,2018-08-01
5145,pernambuco,2018,8,35,1,2018-08-01
5195,rio_de_janeiro,2018,8,29,1,2018-08-01
5070,para,2018,8,2782,1,2018-08-01
4795,amapa,2018,8,38,1,2018-08-01
4995,mato_grosso,2018,8,2650,1,2018-08-01
4770,alagoas,2018,8,12,1,2018-08-01
5045,minas_gerais,2018,8,553,1,2018-08-01
4745,acre,2018,8,1368,1,2018-08-01
5295,roraima,2018,8,7,1,2018-08-01
5320,santa_catarina,2018,8,574,1,2018-08-01
5220,rio_grande_do_norte,2018,8,47,1,2018-08-01
4870,ceara,2018,8,202,1,2018-08-01
5170,piaui,2018,8,2479,1,2018-08-01
5345,sao_paulo,2018,8,350,1,2018-08-01
4970,maranhao,2018,8,2833,1,2018-08-01
5370,sergipe,2018,8,5,1,2018-08-01
5270,rondonia,2018,8,1975,1,2018-08-01
4845,bahia,2018,8,477,1,2018-08-01
5870,rio_de_janeiro,2018,9,65,1,2018-09-01
5495,amazonas,2018,9,4928,1,2018-09-01
5545,ceara,2018,9,429,1,2018-09-01
5620,goias,2018,9,1070,1,2018-09-01
5595,espirito_santo,2018,9,51,1,2018-09-01
5970,roraima,2018,9,17,1,2018-09-01
5645,maranhao,2018,9,3177,1,2018-09-01
6045,sergipe,2018,9,2,1,2018-09-01
5770,paraiba,2018,9,70,1,2018-09-01
5570,distrito_federal,2018,9,41,1,2018-09-01
6070,tocantins,2018,9,1796,1,2018-09-01
5745,para,2018,9,4892,1,2018-09-01
5995,santa_catarina,2018,9,126,1,2018-09-01
5795,parana,2018,9,310,1,2018-09-01
5695,mato_grosso_do_sul,2018,9,642,1,2018-09-01
5520,bahia,2018,9,1930,1,2018-09-01
5945,rondonia,2018,9,6034,1,2018-09-01
5470,amapa,2018,9,123,1,2018-09-01
5845,piaui,2018,9,2678,1,2018-09-01
5720,minas_gerais,2018,9,1860,1,2018-09-01
5420,acre,2018,9,4379,1,2018-09-01
5670,mato_grosso,2018,9,6638,1,2018-09-01
5445,alagoas,2018,9,7,1,2018-09-01
5820,pernambuco,2018,9,95,1,2018-09-01
6020,sao_paulo,2018,9,598,1,2018-09-01
5920,rio_grande_do_sul,2018,9,222,1,2018-09-01
5895,rio_grande_do_norte,2018,9,71,1,2018-09-01
6245,distrito_federal,2018,10,0,1,2018-10-01
6420,para,2018,10,5028,1,2018-10-01
6670,santa_catarina,2018,10,74,1,2018-10-01
6745,tocantins,2018,10,1371,1,2018-10-01
6120,alagoas,2018,10,52,1,2018-10-01
6445,paraiba,2018,10,209,1,2018-10-01
6620,rondonia,2018,10,986,1,2018-10-01
6270,espirito_santo,2018,10,36,1,2018-10-01
6145,amapa,2018,10,571,1,2018-10-01
6345,mato_grosso,2018,10,1711,1,2018-10-01
6470,parana,2018,10,112,1,2018-10-01
6370,mato_grosso_do_sul,2018,10,124,1,2018-10-01
6395,minas_gerais,2018,10,840,1,2018-10-01
6645,roraima,2018,10,141,1,2018-10-01
6545,rio_de_janeiro,2018,10,13,1,2018-10-01
6195,bahia,2018,10,1345,1,2018-10-01
6520,piaui,2018,10,1641,1,2018-10-01
6695,sao_paulo,2018,10,27,1,2018-10-01
6095,acre,2018,10,407,1,2018-10-01
6720,sergipe,2018,10,16,1,2018-10-01
6570,rio_grande_do_norte,2018,10,87,1,2018-10-01
6320,maranhao,2018,10,1832,1,2018-10-01
6220,ceara,2018,10,591,1,2018-10-01
6495,pernambuco,2018,10,215,1,2018-10-01
6595,rio_grande_do_sul,2018,10,69,1,2018-10-01
6295,goias,2018,10,345,1,2018-10-01
6170,amazonas,2018,10,1725,1,2018-10-01
6970,goias,2018,11,36,1,2018-11-01
7270,rio_grande_do_sul,2018,11,47,1,2018-11-01
6820,amapa,2018,11,450,1,2018-11-01
7220,rio_de_janeiro,2018,11,2,1,2018-11-01
6770,acre,2018,11,26,1,2018-11-01
7370,sao_paulo,2018,11,16,1,2018-11-01
6845,amazonas,2018,11,472,1,2018-11-01
7070,minas_gerais,2018,11,86,1,2018-11-01
6945,espirito_santo,2018,11,11,1,2018-11-01
6795,alagoas,2018,11,41,1,2018-11-01
7245,rio_grande_do_norte,2018,11,128,1,2018-11-01
6895,ceara,2018,11,860,1,2018-11-01
7170,pernambuco,2018,11,186,1,2018-11-01
7395,sergipe,2018,11,16,1,2018-11-01
7095,para,2018,11,6276,1,2018-11-01
7420,tocantins,2018,11,201,1,2018-11-01
7320,roraima,2018,11,120,1,2018-11-01
7295,rondonia,2018,11,198,1,2018-11-01
7345,santa_catarina,2018,11,53,1,2018-11-01
6920,distrito_federal,2018,11,0,1,2018-11-01
7045,mato_grosso_do_sul,2018,11,56,1,2018-11-01
7195,piaui,2018,11,591,1,2018-11-01
7020,mato_grosso,2018,11,363,1,2018-11-01
6870,bahia,2018,11,169,1,2018-11-01
7120,paraiba,2018,11,185,1,2018-11-01
7145,parana,2018,11,116,1,2018-11-01
6995,maranhao,2018,11,2309,1,2018-11-01
7770,para,2018,12,1005,1,2018-12-01
8045,sao_paulo,2018,12,73,1,2018-12-01
7795,paraiba,2018,12,193,1,2018-12-01
7945,rio_grande_do_sul,2018,12,45,1,2018-12-01
7595,distrito_federal,2018,12,0,1,2018-12-01
7845,pernambuco,2018,12,115,1,2018-12-01
7520,amazonas,2018,12,37,1,2018-12-01
8020,santa_catarina,2018,12,71,1,2018-12-01
7895,rio_de_janeiro,2018,12,13,1,2018-12-01
7920,rio_grande_do_norte,2018,12,64,1,2018-12-01
7495,amapa,2018,12,0,1,2018-12-01
8095,tocantins,2018,12,166,1,2018-12-01
8070,sergipe,2018,12,29,1,2018-12-01
7995,roraima,2018,12,123,1,2018-12-01
7820,parana,2018,12,151,1,2018-12-01
7445,acre,2018,12,2,1,2018-12-01
7695,mato_grosso,2018,12,471,1,2018-12-01
7545,bahia,2018,12,119,1,2018-12-01
7970,rondonia,2018,12,47,1,2018-12-01
7720,mato_grosso_do_sul,2018,12,198,1,2018-12-01
7670,maranhao,2018,12,904,1,2018-12-01
7620,espirito_santo,2018,12,18,1,2018-12-01
7645,goias,2018,12,90,1,2018-12-01
7470,alagoas,2018,12,35,1,2018-12-01
7570,ceara,2018,12,723,1,2018-12-01
7745,minas_gerais,2018,12,92,1,2018-12-01
7870,piaui,2018,12,329,1,2018-12-01
671,tocantins,2019,1,84,1,2019-01-01
646,sergipe,2019,1,31,1,2019-01-01
246,maranhao,2019,1,712,1,2019-01-01
271,mato_grosso,2019,1,576,1,2019-01-01
471,rio_de_janeiro,2019,1,36,1,2019-01-01
296,mato_grosso_do_sul,2019,1,542,1,2019-01-01
496,rio_grande_do_norte,2019,1,20,1,2019-01-01
171,distrito_federal,2019,1,4,1,2019-01-01
446,piaui,2019,1,115,1,2019-01-01
571,roraima,2019,1,383,1,2019-01-01
121,bahia,2019,1,212,1,2019-01-01
71,amapa,2019,1,4,1,2019-01-01
346,para,2019,1,355,1,2019-01-01
621,sao_paulo,2019,1,90,1,2019-01-01
321,minas_gerais,2019,1,142,1,2019-01-01
146,ceara,2019,1,194,1,2019-01-01
371,paraiba,2019,1,42,1,2019-01-01
96,amazonas,2019,1,35,1,2019-01-01
196,espirito_santo,2019,1,25,1,2019-01-01
21,acre,2019,1,1,1,2019-01-01
46,alagoas,2019,1,32,1,2019-01-01
421,pernambuco,2019,1,67,1,2019-01-01
221,goias,2019,1,129,1,2019-01-01
596,santa_catarina,2019,1,41,1,2019-01-01
521,rio_grande_do_sul,2019,1,33,1,2019-01-01
396,parana,2019,1,92,1,2019-01-01
546,rondonia,2019,1,33,1,2019-01-01
1346,tocantins,2019,2,78,1,2019-02-01
746,amapa,2019,2,0,1,2019-02-01
1271,santa_catarina,2019,2,10,1,2019-02-01
996,minas_gerais,2019,2,111,1,2019-02-01
1146,rio_de_janeiro,2019,2,21,1,2019-02-01
1171,rio_grande_do_norte,2019,2,5,1,2019-02-01
1296,sao_paulo,2019,2,35,1,2019-02-01
696,acre,2019,2,1,1,2019-02-01
1021,para,2019,2,80,1,2019-02-01
771,amazonas,2019,2,90,1,2019-02-01
1196,rio_grande_do_sul,2019,2,48,1,2019-02-01
896,goias,2019,2,88,1,2019-02-01
821,ceara,2019,2,12,1,2019-02-01
1321,sergipe,2019,2,13,1,2019-02-01
1221,rondonia,2019,2,22,1,2019-02-01
721,alagoas,2019,2,9,1,2019-02-01
1121,piaui,2019,2,35,1,2019-02-01
971,mato_grosso_do_sul,2019,2,290,1,2019-02-01
1071,parana,2019,2,24,1,2019-02-01
946,mato_grosso,2019,2,709,1,2019-02-01
921,maranhao,2019,2,74,1,2019-02-01
871,espirito_santo,2019,2,32,1,2019-02-01
846,distrito_federal,2019,2,1,1,2019-02-01
1246,roraima,2019,2,629,1,2019-02-01
1096,pernambuco,2019,2,9,1,2019-02-01
1046,paraiba,2019,2,7,1,2019-02-01
796,bahia,2019,2,432,1,2019-02-01
1446,amazonas,2019,3,114,1,2019-03-01
1721,paraiba,2019,3,4,1,2019-03-01
1521,distrito_federal,2019,3,0,1,2019-03-01
1371,acre,2019,3,2,1,2019-03-01
1896,rondonia,2019,3,28,1,2019-03-01
1646,mato_grosso_do_sul,2019,3,159,1,2019-03-01
1496,ceara,2019,3,3,1,2019-03-01
1696,para,2019,3,46,1,2019-03-01
1846,rio_grande_do_norte,2019,3,2,1,2019-03-01
1921,roraima,2019,3,2433,1,2019-03-01
1971,sao_paulo,2019,3,85,1,2019-03-01
1571,goias,2019,3,138,1,2019-03-01
1621,mato_grosso,2019,3,1188,1,2019-03-01
1821,rio_de_janeiro,2019,3,3,1,2019-03-01
1996,sergipe,2019,3,12,1,2019-03-01
1871,rio_grande_do_sul,2019,3,94,1,2019-03-01
1596,maranhao,2019,3,57,1,2019-03-01
1946,santa_catarina,2019,3,22,1,2019-03-01
1421,amapa,2019,3,0,1,2019-03-01
1671,minas_gerais,2019,3,127,1,2019-03-01
1546,espirito_santo,2019,3,22,1,2019-03-01
1471,bahia,2019,3,475,1,2019-03-01
1796,piaui,2019,3,46,1,2019-03-01
2021,tocantins,2019,3,82,1,2019-03-01
1746,parana,2019,3,45,1,2019-03-01
1396,alagoas,2019,3,11,1,2019-03-01
1771,pernambuco,2019,3,15,1,2019-03-01
2496,rio_de_janeiro,2019,4,0,1,2019-04-01
2346,minas_gerais,2019,4,85,1,2019-04-01
2296,mato_grosso,2019,4,708,1,2019-04-01
2196,distrito_federal,2019,4,0,1,2019-04-01
2096,amapa,2019,4,0,1,2019-04-01
2171,ceara,2019,4,1,1,2019-04-01
2521,rio_grande_do_norte,2019,4,1,1,2019-04-01
2696,tocantins,2019,4,209,1,2019-04-01
2596,roraima,2019,4,1134,1,2019-04-01
2321,mato_grosso_do_sul,2019,4,70,1,2019-04-01
